organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"986940006","TELEMARK TAXI AS","AS","Aksjeselskap","52.214","Drift av taxisentraler og annen formidling av persontransport","","","","","","","true","23","","Postboks 2673","SKIEN","3702","SKIEN","4003","Norge","NO","Rødmyrlia 11","SKIEN","3735","SKIEN","4003","Norge","NO","2100","Private aksjeselskaper mv.","2022","2004-06-09","2004-06-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-15","Formidlingssentral av taxitjenester med alle aktiviteter som dette medfører. Selskapet kan etablere og delta i andre selskaper med lignende eller beslektede formål.","Formidlingssentral av taxitjenester med alle aktiviteter som dette medfører. Herunder fakturering og andre administrative oppgaver på vegne av drosjenæringen."
"917010277","BYGGMESTER REIDAR FRIGSTAD V/REIDAR FRIGSTAD","ENK","Enkeltpersonforetak","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Sødal terrasse 11C","KRISTIANSAND S","4630","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2016-04-12","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bygg og vedlikehold, og alt som hører til dette."
"924701064","BYGG R. KUCHTA","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Osloveien 321","MOSS","1539","MOSS","3103","Norge","NO","8200","Personlig næringsdrivende","","2020-03-04","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Alt innen bygg og anlegg: oppussing og restaurering generelt."
"974773899","BERGEN KOMMUNE BYRÅDSAVDELING FOR BARNEHAGE OG SKOLE","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","10716","","Postboks 7700 Lønnskontoret","BERGEN","5020","BERGEN","4601","Norge","NO","Rådhusgaten 10","BERGEN","5014","BERGEN","4601","Norge","NO","6500","Kommuneforvaltningen","","1996-10-26","1988-04-01","false","","false","false","false","false","","false","","false","","","","","","964338531","Bokmål","","",""
"929054288","DIGITAL DIJKSTRA","ENK","Enkeltpersonforetak","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Ringlevegen 4","VERDAL","7655","VERDAL","5038","Norge","NO","8200","Personlig næringsdrivende","","2022-04-08","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester innen digital markedsføring."
"926961837","SANDORF DAGLIGVARE AS","AS","Aksjeselskap","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","19","","","","","","","","","REMA 1000 KANALEN/nVærftsgata 1","MOSS","1511","MOSS","3103","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-04-19","2021-03-26","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-31","Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med andre virksomheter, å forestå drift av dagligvareforretning og annen virksomhet beslektet med denne.","Butikkhandel med dagligvarer."
"989088262","SUNCAT INVEST AS","AS","Aksjeselskap","46.460","Engroshandel med sykepleie- og apotekvarer","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Tromøyveien 24","ARENDAL","4841","ARENDAL","4203","Norge","NO","2100","Private aksjeselskaper mv.","2022","2006-01-21","2005-11-21","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-10-01","Eie og utleie av fast eiendom, drive handel i tilknytning til dette, delta i andre selskaper og alt som hermed står i forbindelse.","Eie og utleie av fast eiendom, drive handel i tilknytning til dette, delta i andre selskaper og alt som hermed står i forbindelse."
"926078275","PETRA HENRIETTE RUFI","ENK","Enkeltpersonforetak","90.035","Selvstendig kunstnerisk virksomhet innen blogging","","","","","","","false","","","","","","","","","","Torsrudstubben 9","SPIKKESTAD","3430","ASKER","3203","Norge","NO","8200","Personlig næringsdrivende","","2020-12-02","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Blogging og sosiale medier. Influenser, salg av reklame på sosiale medier."
"917469172","EIVIND MARØY PROD","ENK","Enkeltpersonforetak","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","false","","","","","","","","","","St. Jørgens vei 53","OSLO","0662","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2016-07-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Festivalproduksjon, konsertproduksjon, bardrift."
"926275763","MH INDUSTRI SERVICE WEST AS","AS","Aksjeselskap","43.221","Rørleggerarbeid","","","","","","","true","","","","","","","","","","Fureneset 54","HAUGLANDSHELLA","5310","ASKØY","4627","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-12-18","2020-12-08","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-12-08","Industri, sveising, mekanisk, rør/struktur. Utleie av personell.","Industriservice, industrirørlegger, industrimekaniker, Tig sveiser. Utleie av personell."
"921139896","PEGUSGRUPPEN EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Kolltjernvegen 12","HAMAR","2316","HAMAR","3403","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-07-09","2018-06-25","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-05","Investering i og drift av fast eiendom og annen virksomhet som naturlig hører hertil.","Investering i og drift av fast eiendom og annen virksomhet som naturlig hører hertil."
"970134107","MAREK WERS","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Bygdøy allé 28B","OSLO","0265","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Oppføring av bygninger"
"975950425","HAAKON VII'S GT 13 C AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Beddingen 16","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-12-18","1995-11-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-18","Eie, drive utleie, utvikle og selge fast eiendom samt all annen naturlig tilhørende virksomhet. Selskapet kan i den forbindelse ta opp lån og stille pant som sikkerhet.","Eiendomsutvikling"
"915038778","ALFA BILSENTER AS","AS","Aksjeselskap","45.111","Agentur- og engroshandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","true","6","","","","","","","","","Vestre Onsrud 16","ALGARHEIM","2056","ULLENSAKER","3209","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-02-26","2015-01-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-01-15","Kjøp, import og salg av biler, bilrekvisita, bildekk og vedlikehold samt det som står i denne forbindelse samt eie aksjer og delta i annen virksomhet. Drosjekjøring og varetransport.","Kjøp, import og salg av biler, bilrekvisita, bildekk og vedlikehold samt det som står i denne forbindelse samt eie aksjer og delta i annen virksomhet og drosjekjøring og varetransport."
"927988917","KAARES GATE 41","ESEK","Eierseksjonssameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","Kaares gate 41","ORKANGER","7300","ORKLAND","5059","Norge","NO","","","","2021-11-08","2012-04-12","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie"
"924933100","HJARTARSON ENTERPRICE","ENK","Enkeltpersonforetak","43.990","Annen spesialisert bygge- og anleggsvirksomhet","","","","","","","false","","","","","","","","","","Kvivollstien 8","STAVANGER","4027","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2020-04-24","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Mekanisk arbeid i forbindelse med kran, hydraulikk, motor og roterende utstyr. Truck, lastebil og krankjøring etter behov."
"928688488","BUDBIL MIDT AS","AS","Aksjeselskap","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Haukdalsveien 1623","SOKNEDAL","7288","MIDTRE GAULDAL","5027","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-02-07","2022-01-14","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-01-14","Distribusjon av avis og pakker i Midt-Norge.","Distribusjon av avis og pakker i Midt-Norge."
"928917355","WANPEN NORDSTAD","ENK","Enkeltpersonforetak","96.040","Virksomhet knyttet til kroppspleie og fysisk velvære","","","","","","","false","","","","","","","","","","Storgata 4","ELVERUM","2408","ELVERUM","3420","Norge","NO","8200","Personlig næringsdrivende","","2022-03-14","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Thaimassasje og annet som naturlig hører sammen med dette."
"987229160","FRODE HAMMERSLAND","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Gyldenløves gate 59","KRISTIANSAND S","4614","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2004-09-23","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utøvende kunstrisk musikalsk virksomhet, herunder undervisning, instruksjon mv.Selskapet kan videre drive med komposisjon, arrangering og alt som hermed står i forbindelse."
"916831218","NANNESTAD KOMMUNE KULTUR","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","33","","Postboks 3","NANNESTAD","2031","NANNESTAD","3238","Norge","NO","Teiealleen 31","NANNESTAD","2030","NANNESTAD","3238","Norge","NO","6500","Kommuneforvaltningen","","2016-03-02","2016-01-01","false","","false","false","false","false","","false","","false","","","","","","964950202","Bokmål","","","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
"986678441","TERJE LUNDE","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Granholtet 6A","LARVIK","3260","LARVIK","3909","Norge","NO","8200","Personlig næringsdrivende","","2004-03-30","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrer og vedlikeholdsfirma."
"920547087","INDISK BISTRO ELISABETH HORVATHOVA","ENK","Enkeltpersonforetak","56.101","Drift av restauranter og kafeer","","","","","","","false","","","","","","","","","","Torggata 2","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","8200","Personlig næringsdrivende","","2018-03-06","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Serveres pizza, grillmat og indisk mat. Både take away og spise inne."
"923878793","SEBASTIAN LINDLAND","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","c/o Even Lynne/nÅsaveien 11B","OSLO","0362","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2019-12-02","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Pedagogisk, kulturell og musikalsk virksomhet innenfor slagverk."
"917972869","UTELIVSFORENINGEN FOR STUDENTER I OSLO","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","www.ufso.no","","","","","","","","c/o Malin Salte/nSlåmotgangen 2","OSLO","0186","OSLO","0301","Norge","NO","7000","Ideelle organisasjoner","2017","2016-11-02","2016-10-26","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Medlemmene arbeider rundt om kring på utesteder/arrangementer i Oslo sentrum og omegn. Foreningen baserer seg på dugnadsånd og sosiale arrangementer."
"910267566","ARNA TEXTIL AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 114 Midtun","BERGEN","5843","BERGEN","4601","Norge","NO","Hardangervegen 20","NESTTUN","5224","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1924-01-02","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2007-12-31","Eie og drive fast eiendom, samt å eie andeler i andre selskaper uansett formål og eierform.","Eie og drive fast eiendom, samt å eie andeler i andre selskaper uansett formål og eierform."
"984559925","VALIKA IMPORT EKSPORT ENGROS AS","AS","Aksjeselskap","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","false","","","","","","","","","","Inngang D/nUlvenveien 92A","OSLO","0581","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-06-26","2002-05-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2002-05-01","Import, eksport samt grossist virksomhet med dagligvarer. Samt herunder å delta i andre selskaper med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretagender.","Import, eksport, grossistvirksomhet med dagligvare."
"986198350","KJØPSLÅVEN AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o AVA Eiendom AS/nKinoveien 3","SANDVIKA","1337","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2003-11-11","2003-10-03","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-01-06","Investering i fast eiendom, herunder investering i selskaper som eier eiendom, og alt som står i forbindelse med dette.","Kjøp, salg, utleie og drift av fast eiendom og annen virksomhet i forbindelse med dette."
"974639696","NESBYEN KOMMUNE HELSETJENESTER","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","430","","Alfarvegen 117","NESBYEN","3540","NESBYEN","3322","Norge","NO","Stasjonsvegen 69A - 69B","NESBYEN","3540","NESBYEN","3322","Norge","NO","6500","Kommuneforvaltningen","","1996-08-28","1988-04-01","false","","false","false","false","false","","false","","false","","","","","","964951640","Bokmål","","","Offentlig administrasjon"
"989590898","SAMEIET BRAGERNES STRAND 2","ESEK","Eierseksjonssameie","","","","","","","","","false","","www.nbbo.no","Postboks 1035 Bragernes","DRAMMEN","3001","DRAMMEN","3301","Norge","NO","Nedre Torggate 5","DRAMMEN","3015","DRAMMEN","3301","Norge","NO","","","2022","2006-03-21","2005-12-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-04-11","Eierseksjonssameie.","Eierseksjonssameie."
